attemptdate,attemptresult,userid,type,maxsessionuid
2020-03-01 19:54:14,TIMEOUT,HBA1869,LIMITED,875219
2020-03-01 19:54:54,LOGIN,HBA1824,AUTHORIZED,876013
2020-03-01 20:00:25,SYSLOGOUT,HBA1758,AUTHORIZED,875015
2020-03-01 20:01:00,SYSLOGOUT,HBA2313,LIMITED,876106
2020-03-01 20:03:38,TIMEOUT,HBA2301,EXPRESS,876110
2020-03-01 20:16:36,TIMEOUT,HBA2254,EXPRESS,875020
2020-03-01 20:26:32,TIMEOUT,HBA1844,LIMITED,875311
2020-03-01 20:54:21,LOGIN,HBA1888,AUTHORIZED,875312
2020-03-01 20:58:31,LOGIN,HBA2153,LIMITED,875313
2020-03-01 21:00:23,SYSLOGOUT,HBA2023,AUTHORIZED,875218
2020-03-01 21:00:25,SYSLOGOUT,HBA2254,EXPRESS,875017
2020-03-01 21:00:53,SYSLOGOUT,HBA1919,AUTHORIZED,875310
2020-03-01 21:08:42,LOGIN,HBA2111,LIMITED,875412
2020-03-01 21:22:04,LOGIN,HBA1899,LIMITED,875911
2020-03-01 21:23:13,LOGOUT,HBA1899,LIMITED,875911
2020-03-01 21:24:26,TIMEOUT,HBA1888,AUTHORIZED,875312
2020-03-01 21:24:57,LOGIN,HBA2338,LIMITED,876111
2020-03-01 21:25:37,TIMEOUT,HBA1824,AUTHORIZED,876013
2020-03-01 21:25:48,LOGIN,HBA1764,LIMITED,875116
2020-03-01 21:27:32,LOGIN,HBA2303,LIMITED,875021
2020-03-01 21:39:17,TIMEOUT,HBA2153,LIMITED,875313
2020-03-01 21:45:13,TIMEOUT,HBA2111,LIMITED,875412
2020-03-01 21:56:54,LOGIN,HBA1764,LIMITED,875220
2020-03-01 22:01:02,LOGIN,HBA1888,AUTHORIZED,875314
2020-03-01 22:01:10,TIMEOUT,HBA2338,LIMITED,876111
2020-03-01 22:02:34,LOGOUT,HBA1764,LIMITED,0
2020-03-01 22:17:31,TIMEOUT,HBA2303,LIMITED,875021
2020-03-01 22:26:07,TIMEOUT,HBA1764,LIMITED,875116
2020-03-01 22:33:16,TIMEOUT,HBA1888,AUTHORIZED,875314
2020-03-01 22:33:40,TIMEOUT,HBA1764,LIMITED,0
2020-03-01 22:35:32,TIMEOUT,HBA1764,LIMITED,875220
2020-03-01 23:00:12,SYSLOGOUT,HBA2023,AUTHORIZED,875910
2020-03-01 23:00:23,SYSLOGOUT,HBA1899,LIMITED,875411
2020-03-01 23:00:24,SYSLOGOUT,HBA1869,LIMITED,875219
2020-03-01 23:00:58,SYSLOGOUT,HBA2210,AUTHORIZED,875115
2020-03-01 23:01:02,SYSLOGOUT,HBA2301,EXPRESS,876110
2020-03-01 23:18:06,LOGIN,HBA1888,AUTHORIZED,875315
2020-03-01 23:23:43,LOGIN,HBA2078,EXPRESS,875912
2020-03-01 23:48:10,TIMEOUT,HBA1888,AUTHORIZED,875315
2020-03-01 23:58:21,LOGIN,HBA2044,LIMITED,876112
2020-03-02 00:00:54,LOGIN,HBA1888,AUTHORIZED,875316
2020-03-02 00:00:55,SYSLOGOUT,HBA2153,LIMITED,875313
2020-03-02 00:01:53,LOGIN,HBA1661,EXPRESS,875221
2020-03-02 00:04:57,LOGIN,HBA1819,AUTHORIZED,875913
2020-03-02 00:10:24,LOGIN,HBA1824,AUTHORIZED,876014
2020-03-02 00:19:20,TIMEOUT,HBA2044,LIMITED,876112
2020-03-02 00:19:20,LOGIN,HBA1824,AUTHORIZED,876113
2020-03-02 00:41:17,TIMEOUT,HBA1661,EXPRESS,875221
2020-03-02 00:45:24,TIMEOUT,HBA1824,AUTHORIZED,876014
2020-03-02 00:59:07,LOGIN,HBA1726,LIMITED,875022
2020-03-02 01:00:17,SYSLOGOUT,HBA1899,LIMITED,875911
2020-03-02 01:00:47,LOGIN,HBA1819,AUTHORIZED,875222
2020-03-02 01:00:57,SYSLOGOUT,HBA1888,AUTHORIZED,875314
2020-03-02 01:01:06,SYSLOGOUT,HBA2338,LIMITED,876111
2020-03-02 01:02:13,LOGOUT,HBA1819,AUTHORIZED,875222
2020-03-02 01:02:13,LOGIN,HBA1819,AUTHORIZED,875223
2020-03-02 01:02:13,LOGOUT,HBA1819,AUTHORIZED,875223
2020-03-02 01:02:15,LOGIN,HBA1819,AUTHORIZED,875224
2020-03-02 01:07:50,TIMEOUT,HBA1819,AUTHORIZED,875913
2020-03-02 01:23:43,TIMEOUT,HBA1824,AUTHORIZED,876113
2020-03-02 01:29:10,TIMEOUT,HBA1726,LIMITED,875022
2020-03-02 01:35:59,TIMEOUT,HBA1819,AUTHORIZED,875224
2020-03-02 01:37:20,TIMEOUT,HBA1888,AUTHORIZED,875316
2020-03-02 01:40:25,LOGIN,HBA1730,LIMITED,875914
2020-03-02 01:42:45,LOGOUT,HBA1730,LIMITED,875914
2020-03-02 02:00:17,SYSLOGOUT,HBA1824,AUTHORIZED,876013
2020-03-02 02:00:27,SYSLOGOUT,HBA1764,LIMITED,875220
2020-03-02 02:00:31,SYSLOGOUT,HBA2303,LIMITED,875021
2020-03-02 02:00:58,SYSLOGOUT,HBA1888,AUTHORIZED,875315
2020-03-02 02:24:19,LOGIN,HBA1888,AUTHORIZED,876114
2020-03-02 02:28:28,LOGIN,HBA1726,LIMITED,875023
2020-03-02 02:31:47,LOGOUT,HBA1726,LIMITED,875023
2020-03-02 02:34:50,LOGIN,HBA1824,AUTHORIZED,875225
2020-03-02 02:37:30,LOGIN,HBA1888,AUTHORIZED,876115
2020-03-02 02:54:21,TIMEOUT,HBA1888,AUTHORIZED,876114
2020-03-02 03:00:28,SYSLOGOUT,HBA1661,EXPRESS,875221
2020-03-02 03:05:09,TIMEOUT,HBA1824,AUTHORIZED,875225
2020-03-02 03:07:40,TIMEOUT,HBA1888,AUTHORIZED,876115
2020-03-02 03:09:20,SYSLOGOUT,HBA2078,EXPRESS,875912
2020-03-02 03:12:35,LOGIN,HBA1885,LIMITED,876116
2020-03-02 03:15:03,LOGIN,HBA1824,AUTHORIZED,876117
2020-03-02 03:15:03,LOGOUT,HBA1824,AUTHORIZED,876117
2020-03-02 03:15:06,LOGIN,HBA1824,AUTHORIZED,876118
2020-03-02 03:15:52,LOGOUT,HBA1885,LIMITED,876116
2020-03-02 03:17:33,LOGIN,HBA2112,AUTHORIZED,875024
2020-03-02 03:38:05,LOGIN,HBA1869,LIMITED,875226
2020-03-02 03:38:06,LOGOUT,HBA1869,LIMITED,875226
2020-03-02 03:38:10,LOGIN,HBA1869,LIMITED,875227
2020-03-02 03:41:00,LOGIN,HBA1996,LIMITED,875413
2020-03-02 03:46:27,LOGIN,HBA1857,LIMITED,875117
2020-03-02 03:47:43,TIMEOUT,HBA2112,AUTHORIZED,875024
2020-03-02 03:49:34,LOGOUT,HBA1996,LIMITED,875413
2020-03-02 04:00:28,SYSLOGOUT,HBA1819,AUTHORIZED,875224
2020-03-02 04:00:32,SYSLOGOUT,HBA1726,LIMITED,875022
2020-03-02 04:01:09,SYSLOGOUT,HBA1824,AUTHORIZED,876113
2020-03-02 04:20:01,TIMEOUT,HBA1869,LIMITED,875227
2020-03-02 04:22:00,TIMEOUT,HBA1857,LIMITED,875117
2020-03-02 04:22:00,LOGIN,HBA1974,EXPRESS,875118
2020-03-02 04:22:13,LOGIN,HBA1972,AUTHORIZED,875025
2020-03-02 04:24:42,TIMEOUT,HBA1974,EXPRESS,875118
2020-03-02 04:27:11,LOGIN,HBA1807,AUTHORIZED,875414
2020-03-02 04:30:15,LOGIN,HBA1929,AUTHORIZED,875119
2020-03-02 04:32:21,LOGIN,HBA1726,LIMITED,875120
2020-03-02 04:32:28,LOGIN,HBA1996,LIMITED,875026
2020-03-02 04:34:07,LOGOUT,HBA1996,LIMITED,875026
2020-03-02 04:35:46,LOGIN,HBA1972,AUTHORIZED,875415
2020-03-02 04:36:00,LOGIN,HBA2201,LIMITED,875317
2020-03-02 04:37:02,LOGIN,HBA2147,EXPRESS,875318
2020-03-02 04:38:44,TIMEOUT,HBA1824,AUTHORIZED,876118
2020-03-02 04:39:20,LOGIN,HBA1946,LIMITED,875319
2020-03-02 04:42:35,LOGOUT,HBA1972,AUTHORIZED,875415
2020-03-02 04:44:18,LOGOUT,HBA1726,LIMITED,875120
2020-03-02 04:49:36,LOGIN,HBA1824,AUTHORIZED,876119
2020-03-02 04:49:36,LOGOUT,HBA1824,AUTHORIZED,876119
2020-03-02 04:49:38,LOGIN,HBA1824,AUTHORIZED,876120
2020-03-02 04:51:53,TIMEOUT,HBA1946,LIMITED,875319
2020-03-02 04:54:28,LOGIN,HBA1834,LIMITED,875228
2020-03-02 05:00:26,SYSLOGOUT,HBA2111,LIMITED,875412
2020-03-02 05:00:34,SYSLOGOUT,HBA1726,LIMITED,875023
2020-03-02 05:00:57,LOGIN,HBA1946,LIMITED,875416
2020-03-02 05:01:02,SYSLOGOUT,HBA1764,LIMITED,875116
2020-03-02 05:01:18,LOGIN,HBA1925,LIMITED,875417
2020-03-02 05:02:24,LOGOUT,HBA1925,LIMITED,875417
2020-03-02 05:02:42,TIMEOUT,HBA1824,AUTHORIZED,876120
2020-03-02 05:02:42,LOGIN,HBA1776,LIMITED,876121
2020-03-02 05:05:20,LOGIN,HBA1954,LIMITED,875027
2020-03-02 05:09:04,LOGIN,HBA1917,AUTHORIZED,875229
2020-03-02 05:09:13,LOGIN,HBA2350,LIMITED,875915
2020-03-02 05:10:26,TIMEOUT,HBA2078,EXPRESS,875912
2020-03-02 05:10:29,LOGIN,HBA2092,LIMITED,875121
2020-03-02 05:11:03,LOGIN,HBA1664,LIMITED,875028
2020-03-02 05:11:27,LOGIN,HBA2204,LIMITED,875230
2020-03-02 05:12:09,LOGOUT,HBA1664,LIMITED,875028
2020-03-02 05:12:10,LOGIN,HBA1700,LIMITED,875916
2020-03-02 05:12:21,LOGIN,HBA1845,LIMITED,875122
2020-03-02 05:12:27,LOGOUT,HBA1700,LIMITED,875916
2020-03-02 05:12:27,LOGIN,HBA1700,LIMITED,875917
2020-03-02 05:12:27,LOGOUT,HBA1700,LIMITED,875917
2020-03-02 05:12:30,LOGIN,HBA1700,LIMITED,875918
2020-03-02 05:12:35,TIMEOUT,HBA2092,LIMITED,875121
2020-03-02 05:13:04,LOGOUT,HBA1700,LIMITED,875918
2020-03-02 05:13:04,LOGIN,HBA1700,LIMITED,875919
2020-03-02 05:13:04,LOGOUT,HBA1700,LIMITED,875919
2020-03-02 05:13:06,LOGIN,HBA1700,LIMITED,875920
2020-03-02 05:13:45,LOGIN,HBA1646,LIMITED,875029
2020-03-02 05:13:52,LOGIN,HBA1903,LIMITED,875921
2020-03-02 05:17:06,LOGIN,HBA1655,LIMITED,875123
2020-03-02 05:18:49,LOGIN,HBA1888,AUTHORIZED,876122
2020-03-02 05:23:51,LOGIN,HBA2320,AUTHORIZED,875418
2020-03-02 05:23:54,LOGIN,HBA2132,LIMITED,876015
2020-03-02 05:24:03,LOGIN,HBA1779,LIMITED,875124
2020-03-02 05:25:22,TIMEOUT,HBA1834,LIMITED,875228
2020-03-02 05:25:33,LOGIN,HBA1834,LIMITED,875231
2020-03-02 05:28:21,TIMEOUT,HBA2201,LIMITED,875317
2020-03-02 05:28:37,LOGIN,HBA1655,LIMITED,875030
2020-03-02 05:29:59,LOGIN,HBA2302,LIMITED,875419
2020-03-02 05:31:05,LOGIN,HBA1684,LIMITED,876016
2020-03-02 05:32:47,LOGIN,HBA2228,LIMITED,875125
2020-03-02 05:33:24,LOGOUT,HBA2228,LIMITED,875125
2020-03-02 05:33:39,LOGIN,HBA1907,LIMITED,876123
2020-03-02 05:33:42,TIMEOUT,HBA1929,AUTHORIZED,875119
2020-03-02 05:33:46,LOGIN,HBA2102,LIMITED,875320
2020-03-02 05:33:56,TIMEOUT,HBA2147,EXPRESS,875318
2020-03-02 05:33:58,TIMEOUT,HBA2204,LIMITED,875230
2020-03-02 05:35:20,TIMEOUT,HBA1684,LIMITED,876016
2020-03-02 05:35:20,LOGIN,HBA1703,LIMITED,876017
2020-03-02 05:35:39,LOGIN,HBA2228,LIMITED,875126
2020-03-02 05:35:41,LOGIN,HBA2253,AUTHORIZED,876018
2020-03-02 05:36:08,LOGIN,HBA1703,LIMITED,875321
2020-03-02 05:36:53,TIMEOUT,HBA1703,LIMITED,876017
2020-03-02 05:38:26,TIMEOUT,HBA2228,LIMITED,875126
2020-03-02 05:38:34,TIMEOUT,HBA1703,LIMITED,875321
2020-03-02 05:38:34,LOGIN,HBA2318,LIMITED,875322
2020-03-02 05:38:42,LOGIN,HBA2171,LIMITED,875323
2020-03-02 05:40:23,TIMEOUT,HBA1700,LIMITED,875920
2020-03-02 05:41:14,LOGOUT,HBA2318,LIMITED,875322
2020-03-02 05:41:18,LOGIN,HBA2095,LIMITED,875232
2020-03-02 05:41:57,TIMEOUT,HBA1776,LIMITED,876121
2020-03-02 05:42:12,LOGIN,HBA2140,LIMITED,875922
2020-03-02 05:42:22,LOGOUT,HBA2171,LIMITED,875323
2020-03-02 05:43:04,LOGIN,HBA2292,AUTHORIZED,875127
2020-03-02 05:43:08,LOGIN,HBA2228,LIMITED,875128
2020-03-02 05:43:23,LOGIN,HBA1884,LIMITED,875031
2020-03-02 05:43:23,LOGIN,HBA1914,AUTHORIZED,875923
2020-03-02 05:44:46,TIMEOUT,HBA1646,LIMITED,875029
2020-03-02 05:44:46,TIMEOUT,HBA2095,LIMITED,875232
2020-03-02 05:44:47,LOGIN,HBA1646,LIMITED,875233
2020-03-02 05:44:48,LOGIN,HBA1945,LIMITED,875924
2020-03-02 05:44:57,LOGIN,HBA2318,LIMITED,875324
2020-03-02 05:45:29,LOGIN,HBA1929,AUTHORIZED,875129
2020-03-02 05:45:31,LOGIN,HBA1612,LIMITED,875130
2020-03-02 05:45:31,TIMEOUT,HBA1903,LIMITED,875921
2020-03-02 05:47:08,LOGOUT,HBA2318,LIMITED,875324
2020-03-02 05:47:17,TIMEOUT,HBA1655,LIMITED,875123
2020-03-02 05:47:48,TIMEOUT,HBA2302,LIMITED,875419
2020-03-02 05:48:26,LOGIN,HBA2144,AUTHORIZED,875032
2020-03-02 05:48:52,LOGIN,HBA2214,AUTHORIZED,875234
2020-03-02 05:49:25,LOGIN,HBA1629,EXPRESS,876019
2020-03-02 05:49:28,LOGIN,HBA1784,LIMITED,875033
2020-03-02 05:49:31,LOGIN,HBA2093,LIMITED,875034
2020-03-02 05:49:39,LOGIN,HBA1719,LIMITED,876124
2020-03-02 05:49:39,LOGOUT,HBA1719,LIMITED,876124
2020-03-02 05:49:42,LOGIN,HBA1719,LIMITED,876125
2020-03-02 05:51:02,TIMEOUT,HBA2144,AUTHORIZED,875032
2020-03-02 05:51:23,LOGIN,HBA2006,LIMITED,875035
2020-03-02 05:51:40,LOGIN,HBA1760,AUTHORIZED,875325
2020-03-02 05:51:55,LOGIN,HBA1931,LIMITED,875420
2020-03-02 05:52:48,LOGIN,HBA2352,LIMITED,876020
2020-03-02 05:53:03,LOGOUT,HBA1629,EXPRESS,876019
2020-03-02 05:53:36,LOGIN,HBA1936,LIMITED,875326
2020-03-02 05:54:52,LOGIN,HBA2201,LIMITED,875327
2020-03-02 05:55:00,LOGIN,HBA2078,EXPRESS,875421
2020-03-02 05:55:27,TIMEOUT,HBA1779,LIMITED,875124
2020-03-02 05:55:34,TIMEOUT,HBA1834,LIMITED,875231
2020-03-02 05:55:41,TIMEOUT,HBA2320,AUTHORIZED,875418
2020-03-02 05:56:25,TIMEOUT,HBA2006,LIMITED,875035
2020-03-02 05:56:45,LOGOUT,HBA1972,AUTHORIZED,875025
2020-03-02 05:57:39,TIMEOUT,HBA2201,LIMITED,875327
2020-03-02 05:58:06,LOGIN,HBA2346,LIMITED,875036
2020-03-02 06:00:15,LOGIN,HBA1801,LIMITED,875422
2020-03-02 06:00:28,SYSLOGOUT,HBA1996,LIMITED,875413
2020-03-02 06:00:36,SYSLOGOUT,HBA2112,AUTHORIZED,875024
2020-03-02 06:00:58,LOGIN,HBA1739,LIMITED,875925
2020-03-02 06:01:00,SYSLOGOUT,HBA1888,AUTHORIZED,875316
2020-03-02 06:01:10,SYSLOGOUT,HBA1824,AUTHORIZED,876118
2020-03-02 06:01:22,LOGIN,HBA1674,AUTHORIZED,875926
2020-03-02 06:02:10,LOGIN,HBA1972,AUTHORIZED,876126
2020-03-02 06:02:38,LOGIN,HBA1633,EXPRESS,875037
2020-03-02 06:02:40,LOGIN,HBA1720,LIMITED,875328
2020-03-02 06:03:22,LOGOUT,HBA2102,LIMITED,875320
2020-03-02 06:03:28,LOGOUT,HBA1801,LIMITED,875422
2020-03-02 06:03:59,TIMEOUT,HBA1917,AUTHORIZED,875229
2020-03-02 06:04:13,LOGIN,HBA1993,LIMITED,875235
2020-03-02 06:04:14,LOGIN,HBA1919,AUTHORIZED,875927
2020-03-02 06:04:29,LOGOUT,HBA1993,LIMITED,875235
2020-03-02 06:05:11,LOGIN,HBA1836,LIMITED,875329
2020-03-02 06:05:18,TIMEOUT,HBA1720,LIMITED,875328
2020-03-02 06:05:29,TIMEOUT,HBA1719,LIMITED,876125
2020-03-02 06:05:33,LOGIN,HBA2022,LIMITED,875131
2020-03-02 06:06:12,LOGIN,HBA1724,LIMITED,875423
2020-03-02 06:06:14,LOGIN,HBA1988,LIMITED,875424
2020-03-02 06:06:58,LOGOUT,HBA1988,LIMITED,875424
2020-03-02 06:07:15,LOGOUT,HBA2228,LIMITED,875128
2020-03-02 06:08:13,LOGOUT,HBA2352,LIMITED,876020
2020-03-02 06:08:36,TIMEOUT,HBA1807,AUTHORIZED,875414
2020-03-02 06:08:54,LOGIN,HBA2172,AUTHORIZED,875928
2020-03-02 06:09:05,LOGIN,HBA1739,LIMITED,875132
2020-03-02 06:09:18,TIMEOUT,HBA1739,LIMITED,875925
2020-03-02 06:09:22,TIMEOUT,HBA2132,LIMITED,876015
2020-03-02 06:09:22,LOGIN,HBA1664,LIMITED,876021
2020-03-02 06:10:16,LOGIN,HBA1993,LIMITED,875236
2020-03-02 06:10:56,LOGIN,HBA2231,AUTHORIZED,875929
2020-03-02 06:10:59,LOGIN,HBA2266,LIMITED,875133
2020-03-02 06:11:17,TIMEOUT,HBA1954,LIMITED,875027
2020-03-02 06:11:26,LOGIN,HBA1817,LIMITED,875330
2020-03-02 06:11:38,LOGOUT,HBA2266,LIMITED,875133
2020-03-02 06:11:38,LOGIN,HBA2266,LIMITED,875134
2020-03-02 06:11:38,LOGOUT,HBA2266,LIMITED,875134
2020-03-02 06:11:40,LOGIN,HBA2266,LIMITED,875135
2020-03-02 06:12:26,LOGOUT,HBA1993,LIMITED,875236
2020-03-02 06:12:39,TIMEOUT,HBA1724,LIMITED,875423
2020-03-02 06:12:39,LOGIN,HBA1683,LIMITED,875425
2020-03-02 06:12:56,TIMEOUT,HBA1664,LIMITED,876021
2020-03-02 06:12:56,LOGIN,HBA2020,AUTHORIZED,876022
2020-03-02 06:13:03,TIMEOUT,HBA2266,LIMITED,875135
2020-03-02 06:13:08,LOGIN,HBA2336,EXPRESS,875136
2020-03-02 06:13:18,LOGOUT,HBA1945,LIMITED,875924
2020-03-02 06:13:22,TIMEOUT,HBA2292,AUTHORIZED,875127
2020-03-02 06:13:23,LOGOUT,HBA1836,LIMITED,875329
2020-03-02 06:13:26,TIMEOUT,HBA1884,LIMITED,875031
2020-03-02 06:13:38,LOGOUT,HBA1683,LIMITED,875425
2020-03-02 06:13:39,LOGIN,HBA1990,AUTHORIZED,875331
2020-03-02 06:14:07,TIMEOUT,HBA2140,LIMITED,875922
2020-03-02 06:15:41,LOGIN,HBA1786,AUTHORIZED,875332
2020-03-02 06:16:11,TIMEOUT,HBA1907,LIMITED,876123
2020-03-02 06:16:19,TIMEOUT,HBA2350,LIMITED,875915
2020-03-02 06:17:08,LOGIN,HBA2012,LIMITED,875038
2020-03-02 06:17:15,LOGIN,HBA2337,LIMITED,875237
2020-03-02 06:17:16,LOGIN,HBA1676,AUTHORIZED,875039
2020-03-02 06:17:19,TIMEOUT,HBA1914,AUTHORIZED,875923
2020-03-02 06:17:24,LOGOUT,HBA1676,AUTHORIZED,875039
2020-03-02 06:17:25,TIMEOUT,HBA1888,AUTHORIZED,876122
2020-03-02 06:17:41,TIMEOUT,HBA1739,LIMITED,875132
2020-03-02 06:18:40,LOGIN,HBA1676,AUTHORIZED,876202
2020-03-02 06:18:57,LOGOUT,HBA1676,AUTHORIZED,876202
2020-03-02 06:19:07,LOGIN,HBA1676,AUTHORIZED,876203
2020-03-02 06:19:12,LOGOUT,HBA1676,AUTHORIZED,876203
2020-03-02 06:19:22,LOGIN,HBA1676,AUTHORIZED,875603
2020-03-02 06:19:38,LOGIN,HBA1850,LIMITED,875930
2020-03-02 06:20:00,LOGIN,HBA1903,LIMITED,875931
2020-03-02 06:20:02,LOGOUT,HBA1676,AUTHORIZED,875603
2020-03-02 06:20:14,TIMEOUT,HBA2093,LIMITED,875034
2020-03-02 06:20:21,LOGIN,HBA1676,AUTHORIZED,875040
2020-03-02 06:20:28,TIMEOUT,HBA1784,LIMITED,875033
2020-03-02 06:20:43,LOGOUT,HBA1676,AUTHORIZED,875040
2020-03-02 06:20:58,LOGIN,HBA1676,AUTHORIZED,875333
2020-03-02 06:21:20,LOGOUT,HBA1676,AUTHORIZED,875333
2020-03-02 06:21:37,LOGIN,HBA1676,AUTHORIZED,875238
2020-03-02 06:21:46,LOGOUT,HBA1676,AUTHORIZED,875238
2020-03-02 06:21:59,LOGIN,HBA1676,AUTHORIZED,875426
2020-03-02 06:22:03,LOGOUT,HBA1972,AUTHORIZED,876126
2020-03-02 06:22:07,LOGOUT,HBA1676,AUTHORIZED,875426
2020-03-02 06:22:19,LOGIN,HBA1676,AUTHORIZED,875803
2020-03-02 06:22:20,TIMEOUT,HBA1629,EXPRESS,0
2020-03-02 06:22:26,LOGOUT,HBA1676,AUTHORIZED,875803
2020-03-02 06:22:35,LOGIN,HBA1676,AUTHORIZED,875703
2020-03-02 06:22:47,LOGOUT,HBA1676,AUTHORIZED,875703
2020-03-02 06:22:59,LOGIN,HBA1676,AUTHORIZED,875804
2020-03-02 06:23:04,LOGOUT,HBA1676,AUTHORIZED,875804
2020-03-02 06:23:13,LOGIN,HBA1676,AUTHORIZED,875932
2020-03-02 06:23:22,LOGOUT,HBA1676,AUTHORIZED,875932
2020-03-02 06:23:26,TIMEOUT,HBA1760,AUTHORIZED,875325
2020-03-02 06:23:31,LOGIN,HBA1676,AUTHORIZED,876023
2020-03-02 06:23:40,LOGOUT,HBA1676,AUTHORIZED,876023
2020-03-02 06:23:47,TIMEOUT,HBA1929,AUTHORIZED,875129
2020-03-02 06:23:49,LOGIN,HBA1676,AUTHORIZED,876127
2020-03-02 06:23:57,TIMEOUT,HBA1655,LIMITED,875030
2020-03-02 06:23:57,LOGOUT,HBA1676,AUTHORIZED,876127
2020-03-02 06:24:11,LOGIN,HBA1676,AUTHORIZED,875137
2020-03-02 06:24:22,TIMEOUT,HBA1936,LIMITED,875326
2020-03-02 06:24:22,LOGOUT,HBA1676,AUTHORIZED,875137
2020-03-02 06:24:22,LOGIN,HBA1972,AUTHORIZED,876128
2020-03-02 06:25:13,TIMEOUT,HBA2078,EXPRESS,875421
2020-03-02 06:25:15,LOGIN,HBA1988,LIMITED,875239
2020-03-02 06:25:20,LOGIN,HBA2093,LIMITED,875041
2020-03-02 06:25:53,LOGIN,HBA1610,LIMITED,875427
2020-03-02 06:25:53,LOGIN,HBA1929,AUTHORIZED,875138
2020-03-02 06:26:27,TIMEOUT,HBA1845,LIMITED,875122
2020-03-02 06:26:31,LOGIN,HBA1807,AUTHORIZED,875428
2020-03-02 06:26:35,LOGIN,HBA2081,LIMITED,876024
2020-03-02 06:27:04,LOGIN,HBA1955,LIMITED,876129
2020-03-02 06:27:20,LOGIN,HBA2204,LIMITED,875429
2020-03-02 06:27:24,LOGIN,HBA1776,LIMITED,876130
2020-03-02 06:27:36,LOGIN,HBA1779,LIMITED,875139
2020-03-02 06:27:43,LOGIN,HBA1985,LIMITED,875140
2020-03-02 06:28:20,LOGIN,HBA2023,AUTHORIZED,876025
2020-03-02 06:29:00,LOGIN,HBA1645,LIMITED,876131
2020-03-02 06:29:21,LOGIN,HBA1787,LIMITED,875042
2020-03-02 06:30:18,LOGIN,HBA1783,LIMITED,875240
2020-03-02 06:30:37,TIMEOUT,HBA2204,LIMITED,875429
2020-03-02 06:30:41,LOGIN,HBA1919,AUTHORIZED,876026
2020-03-02 06:30:42,LOGIN,HBA1919,AUTHORIZED,875141
2020-03-02 06:30:45,LOGIN,HBA1914,AUTHORIZED,875933
2020-03-02 06:31:13,LOGIN,HBA1655,LIMITED,875043
2020-03-02 06:31:16,LOGIN,HBA1931,LIMITED,875334
2020-03-02 06:31:45,LOGIN,HBA1970,LIMITED,875430
2020-03-02 06:32:09,LOGOUT,HBA2093,LIMITED,0
2020-03-02 06:32:12,LOGIN,HBA1994,AUTHORIZED,875934
2020-03-02 06:32:32,LOGIN,HBA2292,AUTHORIZED,875142
2020-03-02 06:32:57,TIMEOUT,HBA2081,LIMITED,876024
2020-03-02 06:32:57,LOGIN,HBA2204,LIMITED,876027
2020-03-02 06:33:15,TIMEOUT,HBA1633,EXPRESS,875037
2020-03-02 06:33:27,TIMEOUT,HBA1994,AUTHORIZED,875934
2020-03-02 06:33:42,LOGOUT,HBA2093,LIMITED,0
2020-03-02 06:33:50,LOGIN,HBA1603,LIMITED,875335
2020-03-02 06:33:57,TIMEOUT,HBA1970,LIMITED,875430
2020-03-02 06:34:21,LOGIN,HBA1782,AUTHORIZED,875431
2020-03-02 06:34:26,LOGIN,HBA1817,LIMITED,875241
2020-03-02 06:34:56,LOGIN,HBA1954,LIMITED,875044
2020-03-02 06:35:02,TIMEOUT,HBA2204,LIMITED,876027
2020-03-02 06:35:02,LOGIN,HBA2345,AUTHORIZED,876028
2020-03-02 06:35:03,TIMEOUT,HBA1946,LIMITED,875416
2020-03-02 06:35:11,LOGIN,HBA1822,AUTHORIZED,875935
2020-03-02 06:35:19,LOGOUT,HBA2093,LIMITED,0
2020-03-02 06:35:33,LOGIN,HBA1834,LIMITED,875242
2020-03-02 06:35:36,TIMEOUT,HBA1783,LIMITED,875240
2020-03-02 06:35:38,LOGIN,HBA2161,AUTHORIZED,876132
2020-03-02 06:35:49,TIMEOUT,HBA2022,LIMITED,875131
2020-03-02 06:36:47,LOGOUT,HBA2093,LIMITED,0
2020-03-02 06:36:50,LOGIN,HBA2204,LIMITED,875336
2020-03-02 06:37:14,LOGIN,HBA1845,LIMITED,875143
2020-03-02 06:37:26,LOGIN,HBA2238,LIMITED,875432
2020-03-02 06:37:45,LOGIN,HBA1799,AUTHORIZED,875936
2020-03-02 06:37:59,LOGIN,HBA2178,AUTHORIZED,875433
2020-03-02 06:38:01,SYSLOGOUT,HBA2147,EXPRESS,875318
2020-03-02 06:38:13,LOGIN,HBA1894,AUTHORIZED,875144
2020-03-02 06:38:26,TIMEOUT,HBA2346,LIMITED,875036
2020-03-02 06:38:44,LOGOUT,HBA1985,LIMITED,875140
2020-03-02 06:38:55,LOGIN,HBA1894,AUTHORIZED,876029
2020-03-02 06:39:32,LOGIN,HBA2204,LIMITED,876133
2020-03-02 06:40:16,TIMEOUT,HBA2204,LIMITED,875336
2020-03-02 06:40:29,LOGIN,HBA2081,LIMITED,876030
2020-03-02 06:40:29,LOGOUT,HBA2081,LIMITED,876030
2020-03-02 06:40:32,LOGIN,HBA2081,LIMITED,876031
2020-03-02 06:40:46,LOGIN,HBA1757,AUTHORIZED,875337
2020-03-02 06:40:53,LOGIN,HBA2050,LIMITED,875243
2020-03-02 06:40:53,LOGIN,HBA2050,LIMITED,875244
